menu_id,menu_parent_id,menu_parent_name,menu_name,menu_name_clean,menu_description,price,store_id,product_image_url,zip_code,city,state,address,lat,long,brand,brand_id,date,cbsa_id,cbsa,utcoffset
368136,43039,Sugar & Gluten Free,Lu Wheatable F/P,lu wheatable f/p,LU Wheatable F/P,89.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001253.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
368144,42954,Wafers,Innovative Frisky Wafer Strawberry 1'S,innovative frisky wafer strawberry 1's,Innovative Frisky Wafer Strawberry 1'S,129.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170002263.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
368145,42954,Wafers,Innovative Frisky Wafer Vanilla 1'S,innovative frisky wafer vanilla 1's,Innovative Frisky Wafer Vanilla 1'S,129.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170002264.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
368147,42954,Wafers,Innovative Frisky Wafer Orange 1'S,innovative frisky wafer orange 1's,Innovative Frisky Wafer Orange 1's,129.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000814.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
368148,42954,Wafers,Innovative Frisky Rolls Milk Cream 86.4G,innovative frisky rolls milk cream 86.4g,Innovative Frisky Rolls Milk Cream 86.4g,171.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001292.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364263,42955,Biscuits,LU Bakeri Coconut S/P 6's Box,lu bakeri coconut s/p 6's box,LU Bakeri Coconut S/P 6's Box,265.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001171.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364264,42955,Biscuits,Peek Freans Click Rs15/- S/P 16's Box,peek freans click rs15/- s/p 16's box,Peek Freans Click Rs15/- S/P 16's Box,310.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001106.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364273,42955,Biscuits,Peek Freans Saltish H/R 6's Box,peek freans saltish h/r 6's box,Peek Freans Saltish H/R 6's Box,233.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000172.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364278,42955,Biscuits,Peek Freans Click T/P 24's Box,peek freans click t/p 24's box,Peek Freans Click T/P 24's Box,236.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001107.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364290,42955,Biscuits,LU Bakeri Butter S/P 6's Box,lu bakeri butter s/p 6's box,LU Bakeri Butter S/P 6's Box,265.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001170.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366409,42955,Biscuits,LU Prince Chocolate F/P,lu prince chocolate f/p,LU Prince Chocolate F/P,79.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000010.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366412,42955,Biscuits,LU Candi F/P,lu candi f/p,LU Candi F/P,79.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000013.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366413,42955,Biscuits,LU Zeera Plus F/P,lu zeera plus f/p,LU Zeera Plus F/P,79.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000014.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
368156,42955,Biscuits,Maliban Sandwich Biscuit Lemon Puff 100G,maliban sandwich biscuit lemon puff 100g,Maliban Sandwich Biscuit Lemon Puff 100g,279.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000363.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
368161,42955,Biscuits,Lu Tuc F/P,lu tuc f/p,LU Tuc F/P,79.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000012.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
368162,42955,Biscuits,Lu Bakeri Coconut F/P,lu bakeri coconut f/p,LU Bakeri Coconut F/P,79.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000137.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
368163,42955,Biscuits,Lu Bakeri Nan Khatai F/P,lu bakeri nan khatai f/p,LU Bakeri Nan Khatai F/P,79.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000448.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
368173,42955,Biscuits,Maliban Biscuits Nice Coconut 200G,maliban biscuits nice coconut 200g,Maliban Biscuits Nice Coconut 200g,515.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000365.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366418,42955,Biscuits,Peek Freans Choc Sandwitch S/P 16's Box,peek freans choc sandwitch s/p 16's box,Peek Freans Choc Sandwitch S/P 16's Box,310.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001099.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366436,42955,Biscuits,Peek Freans Lemon Sandwitch S/P 16's Box,peek freans lemon sandwitch s/p 16's box,Peek Freans Lemon Sandwitch S/P 16's Box,310.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001113.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364277,42955,Biscuits,Peek Freans Lemon Sandwitch T/P 24's Box,peek freans lemon sandwitch t/p 24's box,Peek Freans Lemon Sandwitch T/P 24's Box,236.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001114.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364271,42955,Biscuits,Peek Freans Rio Strawberry Vanilla T/P 24's Box,peek freans rio strawberry vanilla t/p 24's box,Peek Freans Rio Strawberry Vanilla T/P 24's Box,236.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001129.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366439,42955,Biscuits,Peek Freans Marie Rs20/- S/P 16's Box,peek freans marie rs20/- s/p 16's box,Peek Freans Marie Rs20/- S/P 16's Box,310.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001115.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366437,42955,Biscuits,Peek Freans Choc Sandwitch T/P 24's Box,peek freans choc sandwitch t/p 24's box,Peek Freans Choc Sandwitch T/P 24's Box,236.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001100.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
370076,42955,Biscuits,BISCONNI COCOMO CHOCOLATE RS50 POUCH,bisconni cocomo chocolate rs50 pouch,BISCONNI COCOMO CHOCOLATE RS50 POUCH,43.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170002052.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364272,42955,Biscuits,Peek Freans Peanut Pik Rs20/- S/P 16's Box,peek freans peanut pik rs20/- s/p 16's box,Peek Freans Peanut Pik Rs20/- S/P 16's Box,310.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001121.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
368177,42955,Biscuits,Peek Freans Rio Strawberry Vanilla S/P Rs20/- 16'S Box,peek freans rio strawberry vanilla s/p rs20/- 16's box,Peek Freans Rio Strawberry Vanilla S/P Rs20/- 16'S Box,310.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001128.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
368178,42955,Biscuits,Peek Freans Butter Puff S/P Rs20/- 16'S Box,peek freans butter puff s/p rs20/- 16's box,Peek Freans Butter Puff S/P Rs20/- 16'S Box,310.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001093.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
368160,42955,Biscuits,Lu Bistiks F/P,lu bistiks f/p,LU Bistiks F/P,79.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000011.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366440,42955,Biscuits,Peek Freans Sooper S/P Rs20/- 16's Box,peek freans sooper s/p rs20/- 16's box,Peek Freans Sooper S/P Rs20/- 16's Box,310.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/dish_image/1692862362.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364291,42955,Biscuits,Peek Freans Party S/P 16's Box,peek freans party s/p 16's box,Peek Freans Party S/P 16's Box,310.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001119.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364313,42955,Biscuits,LU Chocolate Prince S/P 6's Box,lu chocolate prince s/p 6's box,LU Chocolate Prince S/P 6's Box,265.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001181.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366438,42955,Biscuits,Peek Freans Gluco Rs20/-S/P 16's Box,peek freans gluco rs20/-s/p 16's box,Peek Freans Gluco Rs20/-S/P 16's Box,310.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001109.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364282,42955,Biscuits,Peek Freans Marie Rs10/- T/P 24's Box,peek freans marie rs10/- t/p 24's box,Peek Freans Marie Rs10/- T/P 24's Box,236.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001117.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
368176,42955,Biscuits,Peek Freans Rio Chocolate S/P Rs20/- 12's Box,peek freans rio chocolate s/p rs20/- 12's box,Peek Freans Rio Chocolate S/P Rs20/- 12's Box,310.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001125.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364338,43042,Cakes,Hilal Bake Time Plain Cake Slices 6's Box,hilal bake time plain cake slices 6's box,Hilal Bake Time Plain Cake Slices 6's Box,205.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000593.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364342,43042,Cakes,Hilal Cup Kake Double Chocolate 12's Box,hilal cup kake double chocolate 12's box,Hilal Cup Kake Double Chocolate 12's Box,205.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000650.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364345,43042,Cakes,Hilal Bake Time Marble Cake Slices 6's Box,hilal bake time marble cake slices 6's box,Hilal Bake Time Marble Cake Slices 6's Box,205.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000594.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364346,43042,Cakes,Hilal Cup Kake Strawberry 12's Box,hilal cup kake strawberry 12's box,Hilal Cup Kake Strawberry 12's Box,205.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000347.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364347,43042,Cakes,Hilal Cup Kake Chocolate 12's Box,hilal cup kake chocolate 12's box,Hilal Cup Kake Chocolate 12's Box,205.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000348.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366489,43042,Cakes,Hilal Bake Time Fruit Cake Slices 6's Box,hilal bake time fruit cake slices 6's box,Hilal Bake Time Fruit Cake Slices 6's Box,205.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000595.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366493,43042,Cakes,Hilal Bake Time Chocolate Cake Slices 6's Box,hilal bake time chocolate cake slices 6's box,Hilal Bake Time Chocolate Cake Slices 6's Box,205.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000834.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364344,43042,Cakes,Hilal Cup Kake Birthday 12's Box,hilal cup kake birthday 12's box,Hilal Cup Kake Birthday 12's Box,205.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/dish_image/1672463746.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
363545,42952,Chocolates,Cadbury Dairy Milk Crackle 21.5g Local,cadbury dairy milk crackle 21.5g local,Cadbury Dairy Milk Crackle 21.5g Local,99.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001288.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364188,42952,Chocolates,Cadbury Dairy Milk Local 90g,cadbury dairy milk local 90g,Cadbury Dairy Milk Local 90g,395.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001268.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366367,42952,Chocolates,Mitchell's Jubilee 25g,mitchell's jubilee 25g,Mitchell's Jubilee 25g,25.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001270.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
370048,43175,Marshmallow,Candyland Marshmallow Junior Puff Party 18's 360g Rs.10/-,candyland marshmallow junior puff party 18's 360g rs.10/-,Candyland Marshmallow Junior Puff Party 18's 360g Rs.10/-,149.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001503.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366448,42953,Jellies,Candyland Jelly ABC Party Pack,candyland jelly abc party pack,Candyland Jelly ABC Party Pack,42.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001501.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364318,42953,Jellies,Candyland Jelly Chilli Mili Party Pack,candyland jelly chilli mili party pack,Candyland Jelly Chilli Mili Party Pack,45.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000651.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366452,43040,Chewing Gum,Ding Dong Chewing Gum Stick 22g 12's Tray,ding dong chewing gum stick 22g 12's tray,Ding Dong Chewing Gum Stick 22g 12's Tray,299.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001286.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366460,43041,Candies,Fox's Candy Fruits Pouch 90g,fox's candy fruits pouch 90g,Fox's Candy Fruits Pouch 90g,299.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000150.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366463,43041,Candies,Deemah Candy Cute'e Mini 100g,deemah candy cute'e mini 100g,Deemah Candy Cute'e Mini 100g,115.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000239.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
368206,43041,Candies,Fruit Tella Candy Lemon 36G,fruit tella candy lemon 36g,Fruit tella Candy Lemon 36g,169.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000165.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366477,43041,Candies,Fruit Tella Candy Strawberry+Vit-C 36g,fruit tella candy strawberry+vit-c 36g,Fruit tella Candy Strawberry+Vit-C 36g,169.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/dish_image/1714223187.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364205,43037,Popcorn,Kernel Pop Popcorn Butter Blas 3x90g,kernel pop popcorn butter blas  3x90g,Kernel Pop Popcorn Butter Blas 3x90g,475.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/EDG190000112.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366376,43037,Popcorn,Korneez Butter Scotch 45g,korneez butter scotch 45g,Korneez Butter Scotch 45g,99.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001421.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366383,43037,Popcorn,Kernel Pop Popcorn Natural 3x90g,kernel pop popcorn natural 3x90g,Kernel Pop Popcorn Natural 3x90g,475.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/EDG190000093.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366384,43037,Popcorn,Kernel Pop Popcorn Cheese 3x90g,kernel pop popcorn cheese 3x90g,Kernel Pop Popcorn Cheese 3x90g,475.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/EDG190000094.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366385,43037,Popcorn,Kernel Pop Popcorn Caramel Coated Bucket 195g,kernel pop popcorn caramel coated bucket 195g,Kernel Pop Popcorn Caramel Coated Bucket 195g,339.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/EDG190000314.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
368123,43037,Popcorn,Korneez BBQ Popcorn 45g,korneez bbq popcorn 45g,Korneez BBQ Popcorn 45g,99.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001420.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
366380,43037,Popcorn,Korneez Cheese Popcorn 50g,korneez cheese popcorn 50g,Korneez Cheese Popcorn 50g,99.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/dish_image/1689838441.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
374951,43037,Popcorn,Kernal Pop Kettle Popcorn Cheese 45g,kernal pop kettle popcorn cheese 45g,Kernal Pop Kettle Popcorn Cheese 45g,55.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/EDG190002878.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364203,43037,Popcorn,Kernel Pop Popcorn Cheese 90g,kernel pop popcorn cheese 90g,Kernel Pop Popcorn Cheese 90g,165.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/EDG190000099.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364206,43037,Popcorn,Kernel Pop Popcorn Butter 90g,kernel pop popcorn butter 90g,Kernel Pop Popcorn Butter 90g,165.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/EDG190000100.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364207,43037,Popcorn,Kernel Pop Popcorn Butter 80g Sachet,kernel pop popcorn butter 80g sachet,Kernel Pop Popcorn Butter 80g Sachet,109.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/EDG190000205.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
364204,43037,Popcorn,Kernel Pop Popcorn Cheese 80g Sachet,kernel pop popcorn cheese 80g sachet,Kernel Pop Popcorn Cheese 80g Sachet,109.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/EDG190000206.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
368122,43037,Popcorn,Kernel Pop Popcorn Jalapeno 90G,kernel pop popcorn jalapeno 90g,Kernel Pop Popcorn Jalapeno 90g,165.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/EDG190000270.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
370098,43038,Nimco,Shahi Nimco Dal Moth Rs.50,shahi nimco dal moth rs.50,Shahi Nimco Dal Moth Rs.50,41.0,54934,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001603.jpg,N/A,Karachi,Sindh,Branch 54934 - Karachi,24.88013741137649,67.06582902457393,Imtiaz Super Market,14,2025-11-15 13:33:06,0,N/A,0
